Cmoy;Cmin;Cmax;p;l_axe;l_cs;l_cr;e;l_enc;l_a;h;beta_enc;beta_a;l_bec;beta_bec;n_cs;nepp;Is
18.041103987512287;17.61938409753552;18.45278101296936;8.0;0.041124;0.061336;0.049828;0.006871;0.123857;0.011593;0.078627;0.574572;0.182676;0.018535;0.875676;3.0;2.0;87.145835
3.405018626999537;-8.592965135054863;15.30114826240861;4.0;0.060236;0.066382;0.081225;0.001594;0.240778;0.044963;0.280425;0.246728;0.334588;0.002728;0.524479;2.0;3.0;1.555154
2.7566133009086053;1.183472138053233;4.270814240265622;9.0;0.052648;0.02018;0.014951;0.007588;0.202509;0.010394;0.905596;0.416389;0.324152;0.009476;0.349288;7.0;1.0;0.87175
15.042879781622014;12.0918890300099;18.50242799950972;3.0;0.060182;0.083837;0.069653;0.006564;0.018032;0.033376;0.307302;0.147037;0.296868;0.010381;0.25904;106.0;3.0;0.23224
1.1999918937078426;1.019362859723118;1.399568350719169;6.0;0.040231;0.021932;0.049525;0.008337;0.04227;0.012521;0.212301;0.288733;0.788378;0.008167;0.810411;1.0;1.0;4.494186
6.45202361685436;-1.981868271364997;14.91873198698255;9.0;0.055646;0.014987;0.072396;0.005248;0.056;0.027358;0.136701;0.361973;0.829708;0.008556;0.448445;105.0;1.0;0.113991
10.074464120705331;-85.78936253091845;104.2116347531384;10.0;0.011664;0.099728;0.063286;0.001126;0.222167;0.015118;1.397035;0.256285;0.198447;0.016411;0.43097;3.0;1.0;2.697773
9.237678051235166;8.203044588427794;10.28237617427219;6.0;0.021191;0.070689;0.0688;0.009272;0.063637;0.049975;0.542098;0.17414;0.643326;0.019995;0.857304;3.0;2.0;1.611951
1.7165390635812494;1.593872869865166;1.834280061498404;7.0;0.042521;0.015301;0.081871;0.009243;0.106721;0.006471;0.655689;0.221092;0.159882;0.026997;0.785926;16.0;2.0;0.256732
12.756185997575358;-8.646035088126348;33.59733714319287;3.0;0.027854;0.040254;0.089757;0.007023;0.026204;0.017283;0.749772;0.764148;0.156868;0.010652;0.648818;117.0;3.0;0.187598
17.832357691850817;16.47275863547623;19.46726551255318;7.0;0.012096;0.027241;0.064159;0.002955;0.151151;0.013673;1.463563;0.074619;0.345576;0.008958;0.316795;1.0;2.0;7.016847
18.622921026476845;16.3596608558369;21.90460734858328;6.0;0.047203;0.050381;0.035559;0.009268;0.279212;0.048271;0.520269;0.532979;0.862274;0.024704;0.755708;14.0;1.0;1.268176
2.380709810106225;-247.2826057139183;251.2382180699656;2.0;0.060558;0.09259;0.081243;0.002587;0.037679;0.04004;0.250552;0.691263;0.12749;0.023243;0.415169;4.0;2.0;5.013189
2.0786124475155683;1.866884799745956;2.357046358849089;8.0;0.01895;0.08147;0.003588;0.002352;0.338206;0.008593;0.453607;0.460282;0.896998;0.014216;0.553621;75.0;1.0;0.135119
6.527719609545224;-34.158285268596;52.44005341282634;8.0;0.021621;0.02003;0.08315;0.003317;0.103047;0.015789;1.144704;0.263688;0.347261;0.01733;0.384902;1.0;1.0;3.682268
2.4179732883156433;-213.7887032900382;221.064824600249;2.0;0.034075;0.01138;0.095557;0.00718;0.043015;0.027901;0.456236;0.647516;0.114769;0.026139;0.608732;13.0;1.0;1.850818
1.2402701792273838;-2.794398604677726;5.231155075992499;10.0;0.060537;0.072295;0.048214;0.006473;0.389168;0.031615;0.135028;0.477205;0.658072;0.01861;0.628128;3.0;1.0;0.993021
5.343837569142105;5.08298956113931;5.609782071340246;2.0;0.035851;0.097411;0.031765;0.00806;0.276655;0.005982;0.743976;0.459162;0.503317;0.020473;0.496785;1.0;3.0;14.261172
4.013029894829321;-13.53409843950453;22.55730757469954;3.0;0.064757;0.087436;0.069924;0.008728;0.052476;0.037573;0.63516;0.219734;0.229597;0.016455;0.088122;38.0;2.0;0.159083
0.8615335909640459;0.8242792793262097;0.8968202043200878;10.0;0.017609;0.071788;0.020719;0.009412;0.251083;0.024826;1.361515;0.669572;0.085002;0.008462;0.309253;19.0;1.0;0.518337
7.042241928145874;6.321970536820519;7.572209102944865;4.0;0.056197;0.094647;0.018651;0.006743;0.371799;0.040636;0.118669;0.78347;0.061401;0.002737;0.694889;33.0;3.0;5.121457
2.9602394435487014;-46.56104494149393;52.80435277250881;9.0;0.061927;0.023306;0.015545;0.004265;0.181837;0.049069;0.249929;0.769509;0.17816;0.006668;0.442563;11.0;1.0;1.301482
19.914397035011234;-19.47805609670676;60.05471980715233;3.0;0.066491;0.096033;0.030816;0.005042;0.082426;0.041808;0.372094;0.688742;0.069458;0.025018;0.240205;164.0;3.0;0.805652
2.2359711641972133;0.7438723995205482;3.849155429113877;6.0;0.065184;0.027747;0.029119;0.001998;0.188143;0.012443;0.078252;0.248093;0.804516;0.004743;0.458609;1.0;2.0;7.127703
12.38563718669344;11.50644496048459;13.12322705993317;4.0;0.063593;0.084542;0.042448;0.008595;0.187945;0.045317;0.243935;0.410669;0.598594;0.027922;0.563562;8.0;3.0;1.551784
3.4575921005573353;-0.8676811045385426;7.769316918236099;4.0;0.03405;0.021356;0.033467;0.003253;0.018265;0.030919;0.735783;0.139694;0.92584;0.005331;0.60877;1.0;1.0;3.321015
7.308825828477531;-19.9862239420753;34.44639975625709;7.0;0.036423;0.029368;0.032765;0.003563;0.168283;0.031218;0.557512;0.568387;0.392882;0.004919;0.121996;2.0;1.0;5.596148
2.53806636432914;-58.95944599714023;64.59040022148102;6.0;0.063186;0.062451;0.090513;0.003611;0.272792;0.043595;0.152864;0.626853;0.32556;0.025786;0.348486;15.0;2.0;0.320105
6.750381920682475;0.1197024011531867;12.87240562256813;5.0;0.034538;0.055605;0.038512;0.006471;0.12247;0.046578;0.409368;0.26449;0.334523;0.00556;0.586756;81.0;1.0;0.246568
14.502837796365796;-167.2438729361459;198.154484624599;5.0;0.055755;0.074089;0.058269;0.006079;0.244348;0.009925;0.642202;0.842302;0.195125;0.020836;0.428514;3.0;1.0;17.889363
1.870908784442693;1.73701305842356;2.012792504932622;3.0;0.021422;0.018748;0.072245;0.006734;0.390617;0.009838;0.043538;0.539758;0.260799;0.026803;0.294191;1.0;3.0;53.269425
2.1105863500946334;-5.376156918993198;9.573971464435077;10.0;0.053255;0.057196;0.038979;0.007043;0.388861;0.02467;0.628039;0.399715;0.141763;0.009262;0.264269;53.0;1.0;0.138921
5.820991555286704;-7.621827116255362;19.27865455393686;7.0;0.064771;0.058422;0.039219;0.001167;0.263506;0.037246;0.167054;0.611097;0.158848;0.007048;0.653747;59.0;2.0;0.371408
3.346837144128124;-2.743071421287254;11.72240606522923;6.0;0.030145;0.003512;0.06123;0.003766;0.279129;0.02615;0.265506;0.660481;0.130557;0.010195;0.83388;47.0;1.0;0.615361
2.0870466779825207;1.969640453573298;2.194784711000195;9.0;0.02732;0.094071;0.041209;0.009104;0.348312;0.020802;0.734662;0.784562;0.050705;0.026029;0.7082;6.0;1.0;6.022135
1.3419664310704742;1.214090396336069;1.473487090983881;8.0;0.035274;0.007843;0.054928;0.008829;0.282002;0.014066;1.240446;0.670886;0.142198;0.025722;0.747174;6.0;2.0;0.309734
11.664725131673196;-211.1068820989507;231.7563291971937;2.0;0.05186;0.097066;0.093366;0.004451;0.20072;0.026626;1.12491;0.289444;0.717864;0.014857;0.247098;61.0;1.0;0.167341
12.100554406984449;6.358360206972828;17.87453387731642;10.0;0.069289;0.07111;0.035371;0.008964;0.083092;0.021427;0.348364;0.582247;0.158002;0.013615;0.247545;3.0;1.0;20.274372
6.176953697541368;-74.73911931934767;86.26030691120832;6.0;0.067087;0.011266;0.099839;0.002973;0.081993;0.005086;0.885065;0.472212;0.063717;0.028443;0.487435;16.0;2.0;0.828359
4.321647921319274;3.023785784554951;5.766761275514705;8.0;0.061536;0.078025;0.06875;0.00934;0.231426;0.041957;0.819107;0.139838;0.156038;0.028975;0.775958;51.0;1.0;0.145746
4.680113247658481;-3.099311062888715;12.55802086366422;6.0;0.046268;0.016074;0.068168;0.005004;0.226106;0.040135;0.4523;0.306444;0.503524;0.018343;0.81334;2.0;1.0;2.68493
1.9531815002964459;1.272616294636708;2.638670137223382;10.0;0.029924;0.023545;0.039376;0.006748;0.343556;0.015101;0.676388;0.107061;0.524694;0.021928;0.248551;3.0;1.0;1.252929
10.693120892715152;-1.597040768343336;34.5641293668515;2.0;0.049228;0.093181;0.017572;0.004194;0.27369;0.009607;1.217221;0.097671;0.12439;0.007698;0.127457;49.0;1.0;2.087251
4.070807802987575;3.918010733358378;4.194179965685073;3.0;0.012813;0.07403;0.059854;0.00555;0.12457;0.006735;0.305314;0.155175;0.486336;0.017508;0.712839;8.0;2.0;2.44303
14.28388980502779;-97.23836673534028;108.4578228524525;2.0;0.054581;0.038778;0.064582;0.000905;0.34625;0.010946;0.680464;0.596868;0.263417;0.01687;0.840108;197.0;1.0;0.277117
1.1669332313922018;0.3161784711869671;1.989006468945864;9.0;0.042977;0.052662;0.028899;0.008607;0.282609;0.035772;0.123062;0.464733;0.251848;0.020024;0.478339;30.0;1.0;0.501134
2.711482498326437;2.692943011858224;2.731985678222748;7.0;0.022124;0.010425;0.011853;0.008788;0.39062;0.039832;1.238465;0.226949;0.072435;0.010875;0.166376;73.0;2.0;0.195198
3.0774511951263883;1.382121387843598;4.767639946812113;8.0;0.057864;0.017656;0.083578;0.009764;0.097653;0.02391;1.180263;0.107151;0.332925;0.028961;0.142762;3.0;2.0;0.310087
16.88919116934566;-48.34830569066865;82.12150998400472;5.0;0.023331;0.0856;0.029751;0.001198;0.190137;0.013561;0.721594;0.529249;0.118936;0.028455;0.06385;1.0;2.0;61.296296
13.735364162780556;9.297844802012841;18.88593500155183;3.0;0.022263;0.028696;0.023882;0.002857;0.212289;0.016917;0.452291;0.089718;0.082406;0.027202;0.829884;1.0;2.0;281.570295
1.7734769922212479;-97.19487598162131;104.0301718909051;3.0;0.047006;0.039742;0.057096;0.001678;0.110604;0.040935;0.650774;0.750028;0.056227;0.002961;0.858955;5.0;1.0;3.207357
2.4038463328090955;-204.6127582296233;209.1654864421205;3.0;0.060387;0.027729;0.016147;0.001247;0.357605;0.042494;1.344479;0.21879;0.153389;0.0;0.0;30.0;2.0;0.108983
9.595125034838146;-50.79973802912775;72.5990744989701;4.0;0.035706;0.008758;0.012028;0.004219;0.237691;0.046155;0.660647;0.822342;0.186032;0.011085;0.696431;1.0;1.0;47.84692
16.872066911489217;16.7446324048319;16.96560800048;6.0;0.057966;0.089063;0.039618;0.007033;0.148844;0.009239;0.123737;0.103223;0.805365;0.011832;0.693014;43.0;1.0;2.482438
3.912625184248821;-6.98474274285508;15.07161576827998;6.0;0.057989;0.028229;0.039446;0.00283;0.088579;0.04826;0.126605;0.185371;0.578254;0.014996;0.429556;7.0;1.0;1.94765
3.5033283769978203;-16.83178182536608;25.46971224138568;6.0;0.032702;0.06386;0.027046;0.004934;0.359242;0.042845;1.372026;0.279102;0.064065;0.014601;0.056062;1.0;1.0;14.660023
2.8536738966431745;-1.510298402938235;7.101732214108991;8.0;0.030736;0.018379;0.081628;0.009792;0.117968;0.024583;0.428082;0.879236;0.050881;0.016119;0.215662;176.0;1.0;0.227501
7.203396667912498;-7.644544033279431;21.51332438781379;10.0;0.062398;0.099808;0.088365;0.003414;0.197388;0.009916;0.443646;0.357669;0.762036;0.021099;0.616148;14.0;1.0;0.273386
3.995174216594542;-176.3366066398703;187.4238294140837;4.0;0.023315;0.040186;0.092495;0.006332;0.326097;0.045209;1.036985;0.789611;0.102084;0.025765;0.45298;8.0;2.0;0.833612
1.5427030348705473;1.276457453919115;1.788368647152178;7.0;0.01053;0.076726;0.013354;0.001041;0.374087;0.012472;1.032727;0.130203;0.701785;0.026036;0.491059;4.0;1.0;0.752802
1.2511146880169672;1.221921166147969;1.293652396147398;7.0;0.051473;0.034248;0.018746;0.007287;0.170916;0.049313;0.154993;0.393887;0.226254;0.023868;0.923355;20.0;2.0;0.324188
9.870355441524396;6.855017838463492;14.42833609274619;5.0;0.030028;0.042117;0.091077;0.00656;0.040237;0.0339;0.70444;0.071569;0.416684;0.001409;0.150462;68.0;1.0;0.146993
3.65984103023374;3.152536152189091;4.057216968111254;4.0;0.054648;0.012683;0.016417;0.007351;0.26032;0.005887;0.552248;0.25694;0.750601;0.019528;0.687815;36.0;1.0;0.388237
6.726369592064651;-117.9499103024871;133.6160628012988;5.0;0.025889;0.06421;0.065855;0.000835;0.370874;0.044292;1.318136;0.279776;0.702353;0.022427;0.050724;3.0;2.0;0.363502
5.979040822310017;5.925156130975542;6.035610693999614;5.0;0.034924;0.071613;0.006094;0.009092;0.240673;0.023598;0.204087;0.208818;0.752177;0.008757;0.715179;9.0;3.0;2.012828
8.579007936609393;2.217580232494507;13.70071531607858;9.0;0.053123;0.087153;0.046954;0.002864;0.245183;0.032074;0.605849;0.086583;0.329488;0.007846;0.302619;26.0;1.0;0.318495
1.4631326170223555;-132.1837503411247;134.4981636724687;5.0;0.06944;0.077546;0.04282;0.009934;0.201898;0.040962;0.687796;0.411273;0.680517;0.002459;0.130112;1.0;1.0;1.140774
1.997253712779509;1.925744690287654;2.054800094740795;3.0;0.022913;0.080954;0.026574;0.001863;0.335622;0.011068;0.318602;0.391243;0.479254;0.005732;0.893169;2.0;3.0;2.756521
9.066381670410212;6.010324662992926;12.14074280600537;7.0;0.026044;0.088529;0.033311;0.006782;0.015696;0.008632;0.400381;0.662541;0.942775;0.005392;0.468929;72.0;1.0;0.362888
16.551087215837036;-13.17891447689555;49.86479892466659;6.0;0.035984;0.066925;0.061532;0.004037;0.058158;0.020654;0.164563;0.692717;0.167057;0.022537;0.553394;183.0;1.0;0.984509
1.9750402449592288;-25.84415111772786;28.9268100814373;2.0;0.069017;0.023073;0.061745;0.006603;0.353912;0.008638;0.514428;0.478559;0.352195;0.005099;0.303846;6.0;2.0;1.029889
5.361262741408842;-123.0374674245403;135.708339442701;3.0;0.065739;0.074063;0.065415;0.006796;0.32784;0.015468;0.495418;0.809208;0.163025;0.026287;0.707305;3.0;1.0;11.315268
12.534045106468577;11.94038354100727;13.06777870488474;3.0;0.02873;0.086809;0.016958;0.006763;0.280464;0.029238;1.462901;0.114498;0.794908;0.017417;0.924732;1.0;1.0;15.36071
1.5451058761801235;-80.44979761211263;82.87400833465655;10.0;0.069429;0.086296;0.065996;0.002078;0.115399;0.047579;0.59036;0.316854;0.483664;0.020887;0.679683;2.0;1.0;0.287355
4.9515505503381005;4.24174271907054;5.594891569513986;4.0;0.010222;0.052913;0.025859;0.00701;0.07474;0.0074;0.05597;0.243731;0.205372;0.02009;0.771538;6.0;1.0;168.869793
6.385597691155641;6.164352920083088;6.594765294560048;5.0;0.064996;0.088877;0.031508;0.007119;0.050974;0.021578;0.168114;0.139565;0.188608;0.022627;0.758624;134.0;3.0;0.217266
2.6330868779012575;-14.37950765673206;19.51907635341798;10.0;0.069915;0.067555;0.041566;0.005387;0.035313;0.025349;1.020897;0.323085;0.296769;0.008802;0.616981;6.0;1.0;0.288579
5.812653831652512;3.894803539830431;7.823679056758026;4.0;0.050382;0.031995;0.026137;0.006359;0.124667;0.016463;0.919271;0.494965;0.061583;0.005005;0.616228;46.0;2.0;0.764764
4.604495936569101;3.789489805331829;5.633204258712209;6.0;0.043539;0.04972;0.033112;0.008556;0.251747;0.030507;0.665945;0.290987;0.690347;0.01825;0.636162;9.0;2.0;0.31566
5.326835877644954;3.476851259408561;7.122836681056215;9.0;0.062723;0.074122;0.03168;0.008455;0.111853;0.019201;0.964936;0.388337;0.460659;0.002969;0.504795;14.0;1.0;0.299345
17.67459530341179;17.25496964919057;18.04336202903345;8.0;0.016229;0.040421;0.055943;0.006985;0.068695;0.026605;1.134953;0.117407;0.406512;0.012762;0.697826;56.0;2.0;0.14384
2.1959887422677795;-484.0252774071131;488.3094821357558;3.0;0.038707;0.074761;0.079385;0.00501;0.298489;0.040766;1.224312;0.283108;0.51498;0.013488;0.187993;2.0;1.0;1.081575
4.8683941621581335;-51.73747314326604;61.35174351314051;8.0;0.040261;0.086718;0.026997;0.005563;0.068046;0.044685;0.948354;0.607726;0.357115;0.005197;0.320746;2.0;1.0;2.077768
1.401915250497936;-75.95185936435017;80.12769819128548;2.0;0.044422;0.077104;0.036763;0.003017;0.272909;0.023788;0.323384;0.458647;0.296262;0.009493;0.067496;2.0;2.0;3.851341
11.438656291851228;0.09283582708358375;23.95852157530644;10.0;0.043427;0.03901;0.049613;0.006865;0.217449;0.037656;1.069729;0.72632;0.074867;0.009431;0.503547;14.0;1.0;2.355018
14.129404802118607;13.77404813820091;14.47969017527865;4.0;0.027666;0.083979;0.011798;0.004127;0.394408;0.021585;1.203643;0.421142;0.683139;0.011031;0.904877;10.0;3.0;0.706136
1.2895143834235063;1.278671004445722;1.299536792771158;6.0;0.026518;0.075533;0.012149;0.006591;0.135616;0.012724;0.221961;0.600945;0.073863;0.024374;0.408528;3.0;2.0;16.715245
8.618844635902638;-177.0921527876719;194.0363316379378;7.0;0.019129;0.047992;0.066907;0.003678;0.330268;0.048168;0.443024;0.742802;0.226635;0.027857;0.499489;103.0;1.0;0.196666
1.639453134369106;-10.24174486837654;14.40532007350386;5.0;0.020551;0.089929;0.062194;0.002055;0.386932;0.032994;0.549556;0.359339;0.600865;0.023911;0.183611;2.0;3.0;0.255729
5.332054843871216;4.761784064752965;5.888731609856677;9.0;0.029226;0.070107;0.01677;0.007482;0.328502;0.027961;1.208065;0.443514;0.150627;0.026103;0.563536;13.0;1.0;1.671866
2.0511653993197037;-2.564818009926271;6.517322233706961;4.0;0.012071;0.053883;0.061669;0.001803;0.397637;0.030144;0.474533;0.535062;0.18867;0.002725;0.598188;13.0;2.0;0.34915
3.4668617025541604;3.194075075418036;3.763501449522501;4.0;0.048954;0.05963;0.00521;0.00549;0.191803;0.006402;0.810276;0.552271;0.102002;0.010446;0.324959;2.0;3.0;9.647118
3.6784928494082414;-3.63278650978374;12.18819167799193;6.0;0.031226;0.036809;0.059976;0.007908;0.205284;0.038124;1.256712;0.779892;0.109102;0.007756;0.598641;33.0;2.0;0.138141
2.8480273775308347;0.8995570356914546;4.620606321111729;10.0;0.068361;0.085713;0.041931;0.007309;0.107137;0.035452;1.222418;0.06961;0.730784;0.026875;0.83109;5.0;1.0;0.158112
10.446509870020716;-16.47129439127587;35.06132950687091;8.0;0.039033;0.006742;0.090584;0.003616;0.31521;0.022675;0.445832;0.211245;0.250675;0.009635;0.496455;145.0;1.0;0.115067
6.326841087469699;-55.58036273553383;69.09288102899528;2.0;0.035133;0.096248;0.088119;0.005806;0.313617;0.01877;0.554519;0.357447;0.282453;0.020586;0.370894;1.0;2.0;17.14458
5.512722738556985;3.920162222274565;7.034743806750369;5.0;0.028082;0.084253;0.044896;0.007288;0.046583;0.047048;0.012791;0.423494;0.694161;0.027444;0.136557;39.0;1.0;7.570486
13.530440675597625;10.029387489546;17.10555645467631;9.0;0.048395;0.019858;0.033441;0.00901;0.254454;0.02332;1.249337;0.227969;0.529473;0.025038;0.229076;1.0;1.0;9.075868
10.901378831816452;-326.6917874948868;350.2103108883557;2.0;0.060629;0.008639;0.031549;0.005049;0.358487;0.011637;1.321688;0.348911;0.157023;0.026613;0.096352;52.0;1.0;1.173119
5.573825758915616;5.098670729473577;6.03813844911425;3.0;0.017568;0.066798;0.028204;0.008237;0.256209;0.035742;0.726553;0.118407;0.190305;0.024242;0.201751;36.0;2.0;0.637274
15.06693852883963;4.369694189107118;25.80068173685295;7.0;0.042803;0.041174;0.022638;0.009387;0.187936;0.029806;1.225881;0.625404;0.497153;0.01879;0.382037;1.0;1.0;14.149354
7.792040290107089;7.583735577082885;7.997099682084779;10.0;0.018584;0.076846;0.021605;0.006327;0.246164;0.015424;0.590613;0.501361;0.748379;0.008141;0.916411;79.0;1.0;0.299898
9.469736723680146;7.397968912834047;11.97600098125619;3.0;0.029896;0.007995;0.032967;0.004586;0.037598;0.046649;1.062098;0.177563;0.15523;0.008476;0.327313;12.0;3.0;1.09763
2.922743843249279;-361.5606187106781;365.3722214869719;7.0;0.049715;0.092505;0.018639;0.002839;0.331304;0.047413;1.044782;0.451675;0.305706;0.009785;0.120881;28.0;1.0;0.112515
3.181210871710772;-4.259330568050135;10.6766057601642;2.0;0.032194;0.09723;0.05168;0.005901;0.291222;0.037945;0.801772;0.601185;0.117107;0.004755;0.664337;10.0;3.0;1.026031
10.755604859920204;-30.80022119774233;52.73088188735166;7.0;0.036778;0.026453;0.093534;0.002801;0.029692;0.02305;1.372682;0.213043;0.161313;0.018455;0.272527;4.0;2.0;1.137711
4.832194595615234;4.005356715448565;5.603386065518154;2.0;0.01773;0.053551;0.009996;0.008777;0.135735;0.034553;0.167436;0.318885;0.123368;0.009369;0.122304;22.0;2.0;12.314063
13.673804447818735;-334.6609623515339;363.9552994675444;9.0;0.048918;0.032284;0.077906;0.002057;0.202092;0.024625;0.793465;0.694888;0.069023;0.001032;0.071924;61.0;1.0;0.588349
3.5374076615344294;-22.40027549505311;29.25629457512421;6.0;0.04589;0.007174;0.00558;0.007287;0.075068;0.046527;0.632093;0.468637;0.260048;0.00332;0.311461;51.0;1.0;0.209403
6.526600935619679;5.725776680383147;7.337874505861432;4.0;0.017966;0.078178;0.088244;0.009704;0.075508;0.028061;0.731157;0.444487;0.481481;0.007731;0.879333;14.0;2.0;0.336519
9.723108731882233;-18.29877875854438;37.07235188289327;6.0;0.024444;0.087849;0.054146;0.000751;0.335728;0.018109;0.256298;0.57455;0.161907;0.026306;0.484485;1.0;2.0;39.175546
2.533078653318034;2.465298836640343;2.611564232072825;7.0;0.031285;0.004661;0.06077;0.009576;0.122983;0.023583;0.669305;0.138209;0.166934;0.004698;0.81116;5.0;2.0;0.930331
3.7460044471234024;0.9002760803673293;6.889341082605713;9.0;0.048085;0.055243;0.065436;0.003009;0.204717;0.025447;0.174388;0.116942;0.547069;0.026569;0.475483;10.0;1.0;0.753319
16.593427037364197;16.44657965815133;16.75778207063446;3.0;0.022852;0.043938;0.009809;0.009441;0.194369;0.012457;0.556654;0.354327;0.68567;0.018792;0.42392;182.0;2.0;0.381709
19.873566290441502;17.49801514755838;22.43561981851106;3.0;0.06284;0.04658;0.083966;0.006689;0.343569;0.017651;0.028465;0.3843;0.280494;0.001968;0.085644;2.0;3.0;204.853872
5.774322981180774;2.439936642479045;8.706350436191437;6.0;0.035462;0.0726;0.067672;0.005847;0.220352;0.03745;1.110633;0.138245;0.213626;0.002061;0.125659;19.0;2.0;0.18484
13.07926180055026;7.66146023092326;20.34070196547484;4.0;0.030249;0.006269;0.018594;0.005949;0.371158;0.02194;1.487509;0.586058;0.073735;0.008097;0.761271;1.0;1.0;110.847744
4.248866776520252;4.189739525281594;4.312594670677406;9.0;0.02401;0.045868;0.031844;0.004231;0.314572;0.006905;0.03232;0.393589;0.377771;0.008084;0.310484;68.0;1.0;3.334408
4.667321856810795;4.296399295158946;5.149768980066776;2.0;0.060778;0.08604;0.04397;0.00729;0.22828;0.020055;0.959853;0.181666;0.626076;0.018028;0.859187;20.0;3.0;0.144721
12.941411186002092;9.69671450457705;15.4514062862128;7.0;0.020375;0.037993;0.048364;0.001629;0.278225;0.010782;0.882148;0.203985;0.742623;0.023824;0.735577;15.0;1.0;0.626542
17.488318435899558;-240.400538555074;272.0179950770371;6.0;0.062048;0.094433;0.012786;0.001158;0.319508;0.027511;0.918678;0.472857;0.467424;0.012922;0.46805;48.0;1.0;0.282784
16.801817329286873;12.17544239886071;20.34142458450971;7.0;0.05566;0.006612;0.058806;0.005871;0.059666;0.02183;0.562488;0.095726;0.232555;0.014607;0.668007;23.0;1.0;1.397952
